first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose,Gender
2021/12/12,2021/12/18,30-34,זכר,19484,119,0,346,383,1627,0,male
2021/12/12,2021/12/18,30-34,נקבה,26732,203,0,312,289,1659,0,female
2021/12/12,2021/12/18,30-34,לא ידוע,407,<15,0,<15,<15,35,0,unknown
2021/12/12,2021/12/18,35-39,זכר,19092,149,0,279,280,1370,0,male
2021/12/12,2021/12/18,35-39,לא ידוע,407,<15,0,,<15,30,0,unknown
2021/12/12,2021/12/18,35-39,נקבה,25980,186,0,298,267,1445,0,female
2021/12/12,2021/12/18,40-44,לא ידוע,420,<15,0,<15,<15,26,0,unknown
2021/12/12,2021/12/18,40-44,נקבה,25348,180,<15,197,251,1075,0,female
2021/12/12,2021/12/18,40-44,זכר,17993,135,<15,237,257,1155,0,male
2021/12/12,2021/12/18,45-49,לא ידוע,395,<15,0,<15,,<15,0,unknown
2021/12/12,2021/12/18,45-49,נקבה,24589,123,0,198,191,926,0,female
2021/12/12,2021/12/18,45-49,זכר,17608,90,0,196,203,989,0,male
2021/12/12,2021/12/18,50-54,זכר,14482,66,<15,140,170,664,0,male
2021/12/12,2021/12/18,50-54,נקבה,21151,88,0,167,167,721,0,female
2021/12/12,2021/12/18,50-54,לא ידוע,317,0,0,,<15,18,0,unknown
2021/12/12,2021/12/18,55-59,זכר,11567,56,0,85,136,523,0,male
2021/12/12,2021/12/18,55-59,לא ידוע,288,0,0,,<15,<15,0,unknown
2021/12/12,2021/12/18,55-59,נקבה,16904,55,0,93,126,600,0,female
2021/12/12,2021/12/18,60-64,לא ידוע,227,<15,0,,<15,<15,0,unknown
2021/12/12,2021/12/18,60-64,זכר,9810,45,0,68,100,375,0,male
2021/12/12,2021/12/18,60-64,נקבה,15388,30,0,85,113,416,0,female
2021/12/12,2021/12/18,65-69,נקבה,12097,36,0,66,102,340,0,female
2021/12/12,2021/12/18,65-69,זכר,8507,38,<15,47,84,267,0,male
2021/12/12,2021/12/18,65-69,לא ידוע,179,<15,0,,<15,<15,0,unknown
2021/12/12,2021/12/18,70-74,לא ידוע,182,0,0,<15,,<15,0,unknown
2021/12/12,2021/12/18,70-74,זכר,6789,20,<15,41,68,194,0,male
2021/12/12,2021/12/18,70-74,נקבה,9231,31,<15,42,80,289,0,female
2021/12/12,2021/12/18,75-79,זכר,3502,<15,0,<15,28,124,0,male
2021/12/12,2021/12/18,75-79,נקבה,4854,<15,<15,27,46,172,0,female
2021/12/12,2021/12/18,75-79,לא ידוע,102,0,0,,,<15,0,unknown
2021/12/12,2021/12/18,80+,זכר,4590,<15,<15,18,38,137,0,male
2021/12/12,2021/12/18,80+,נקבה,9762,<15,<15,54,85,254,0,female
2021/12/12,2021/12/18,80+,לא ידוע,83,0,0,,,<15,0,unknown
2021/12/12,2021/12/18,NULL,זכר,2147,<15,0,<15,,,0,male
2021/12/12,2021/12/18,NULL,לא ידוע,526,<15,0,,,,,unknown
2021/12/12,2021/12/18,NULL,נקבה,2828,<15,0,,,,,female
2021/12/19,2021/12/25,0-19,זכר,130403,1903,0,26079,4106,9018,0,male
2021/12/19,2021/12/25,0-19,לא ידוע,1715,18,0,348,19,123,0,unknown
2021/12/19,2021/12/25,0-19,נקבה,132959,2292,0,23973,3785,8148,0,female
2021/12/19,2021/12/25,20-24,זכר,21708,231,0,460,525,1802,0,male
2021/12/19,2021/12/25,20-24,לא ידוע,510,<15,0,<15,<15,48,0,unknown
2021/12/19,2021/12/25,20-24,נקבה,29573,383,0,362,429,1497,0,female
2021/12/19,2021/12/25,25-29,זכר,19979,226,0,392,495,1670,0,male
2021/12/19,2021/12/25,25-29,נקבה,28429,331,0,343,337,1389,0,female
2021/12/19,2021/12/25,25-29,לא ידוע,456,<15,0,<15,<15,37,0,unknown
2021/12/19,2021/12/25,30-34,זכר,20583,219,0,358,398,1531,0,male
2021/12/19,2021/12/25,30-34,נקבה,28755,393,0,329,273,1520,0,female
2021/12/19,2021/12/25,30-34,לא ידוע,512,<15,0,<15,<15,49,0,unknown
2021/12/19,2021/12/25,35-39,זכר,20892,261,0,304,351,1443,0,male
2021/12/19,2021/12/25,35-39,לא ידוע,558,<15,0,,<15,32,0,unknown
2021/12/19,2021/12/25,35-39,נקבה,28698,383,0,249,269,1459,0,female
2021/12/19,2021/12/25,40-44,לא ידוע,480,<15,0,,<15,19,0,unknown
2021/12/19,2021/12/25,40-44,נקבה,28364,335,0,207,221,1069,0,female
2021/12/19,2021/12/25,40-44,זכר,19617,235,0,244,286,1260,0,male
2021/12/19,2021/12/25,45-49,לא ידוע,500,<15,0,<15,<15,18,0,unknown
2021/12/19,2021/12/25,45-49,נקבה,27322,280,0,153,231,985,0,female
2021/12/19,2021/12/25,45-49,זכר,18863,214,0,217,259,1050,0,male
2021/12/19,2021/12/25,50-54,זכר,15028,164,<15,154,221,750,0,male
2021/12/19,2021/12/25,50-54,נקבה,22421,179,0,137,179,735,0,female
2021/12/19,2021/12/25,50-54,לא ידוע,417,<15,0,,<15,<15,0,unknown
2021/12/19,2021/12/25,55-59,זכר,11867,123,0,104,167,565,0,male
2021/12/19,2021/12/25,55-59,לא ידוע,254,<15,0,,<15,<15,0,unknown
2021/12/19,2021/12/25,55-59,נקבה,18071,143,0,100,154,512,0,female
2021/12/19,2021/12/25,60-64,לא ידוע,260,<15,0,,<15,<15,0,unknown
2021/12/19,2021/12/25,60-64,זכר,9885,97,0,70,133,393,0,male
2021/12/19,2021/12/25,60-64,נקבה,15294,133,0,73,128,431,0,female
2021/12/19,2021/12/25,65-69,נקבה,11511,99,0,51,91,323,0,female
2021/12/19,2021/12/25,65-69,זכר,8266,73,<15,46,112,302,0,male
2021/12/19,2021/12/25,65-69,לא ידוע,192,<15,0,,<15,<15,0,unknown
2021/12/19,2021/12/25,70-74,לא ידוע,143,0,0,,,<15,0,unknown
2021/12/19,2021/12/25,70-74,זכר,6490,55,<15,34,91,222,0,male
2021/12/19,2021/12/25,70-74,נקבה,9057,69,0,48,67,281,0,female
2021/12/19,2021/12/25,75-79,זכר,3554,34,0,19,51,151,0,male
2021/12/19,2021/12/25,75-79,נקבה,5069,37,<15,24,51,178,0,female
2021/12/19,2021/12/25,75-79,לא ידוע,71,<15,0,,,<15,0,unknown
2021/12/19,2021/12/25,80+,זכר,5354,34,0,32,49,156,0,male
2021/12/19,2021/12/25,80+,נקבה,12598,46,<15,51,85,280,0,female
2021/12/19,2021/12/25,80+,לא ידוע,70,0,0,,,<15,0,unknown
2021/12/19,2021/12/25,NULL,זכר,1946,16,0,,,,,male
2021/12/19,2021/12/25,NULL,לא ידוע,660,<15,0,,,,,unknown
2021/12/19,2021/12/25,NULL,נקבה,2596,34,0,,,,,female
2021/12/26,2022/1/1,0-19,זכר,195277,4997,0,27733,3454,13457,0,male
2021/12/26,2022/1/1,0-19,לא ידוע,2385,95,0,407,38,441,0,unknown
2021/12/26,2022/1/1,0-19,נקבה,195302,6116,0,26305,3050,12840,0,female
2021/12/26,2022/1/1,20-24,זכר,27099,767,0,575,559,2284,0,male
2021/12/26,2022/1/1,20-24,לא ידוע,460,21,0,<15,<15,49,0,unknown
2021/12/26,2022/1/1,20-24,נקבה,38708,1242,0,587,498,2230,0,female
2021/12/26,2022/1/1,25-29,זכר,25170,779,0,515,482,2005,0,male
2021/12/26,2022/1/1,25-29,נקבה,36977,1170,0,466,377,1960,0,female
2021/12/26,2022/1/1,25-29,לא ידוע,456,<15,0,<15,<15,45,0,unknown
2021/12/26,2022/1/1,30-34,זכר,25726,660,0,432,364,1873,0,male
2021/12/26,2022/1/1,30-34,נקבה,38095,1072,0,412,387,1866,0,female
2021/12/26,2022/1/1,30-34,לא ידוע,463,<15,0,<15,<15,32,0,unknown
2021/12/26,2022/1/1,35-39,זכר,26869,716,0,344,337,1767,0,male
2021/12/26,2022/1/1,35-39,לא ידוע,533,22,0,<15,<15,22,0,unknown
2021/12/26,2022/1/1,35-39,נקבה,39674,1100,0,324,341,1769,0,female
2021/12/26,2022/1/1,40-44,לא ידוע,450,<15,0,<15,<15,20,0,unknown
2021/12/26,2022/1/1,40-44,נקבה,39390,1094,0,258,284,1456,0,female
2021/12/26,2022/1/1,40-44,זכר,25829,658,<15,304,314,1475,0,male
2021/12/26,2022/1/1,45-49,לא ידוע,411,<15,0,,<15,23,0,unknown
2021/12/26,2022/1/1,45-49,נקבה,36856,1003,0,211,273,1316,0,female
2021/12/26,2022/1/1,45-49,זכר,24687,669,0,249,288,1311,0,male
2021/12/26,2022/1/1,50-54,זכר,18132,568,0,159,258,1028,0,male
2021/12/26,2022/1/1,50-54,נקבה,28759,699,0,160,236,1057,0,female
2021/12/26,2022/1/1,50-54,לא ידוע,349,<15,0,<15,<15,<15,0,unknown
2021/12/26,2022/1/1,55-59,זכר,13577,364,0,120,193,832,0,male
2021/12/26,2022/1/1,55-59,לא ידוע,212,<15,0,,<15,<15,0,unknown
2021/12/26,2022/1/1,55-59,נקבה,22178,536,<15,124,171,782,0,female
2021/12/26,2022/1/1,60-64,לא ידוע,212,<15,0,<15,<15,<15,0,unknown
2021/12/26,2022/1/1,60-64,זכר,11901,329,<15,80,155,643,0,male
2021/12/26,2022/1/1,60-64,נקבה,18886,414,0,97,163,633,0,female
2021/12/26,2022/1/1,65-69,נקבה,14546,351,0,63,132,530,0,female
2021/12/26,2022/1/1,65-69,זכר,10016,289,<15,63,138,495,0,male
2021/12/26,2022/1/1,65-69,לא ידוע,170,<15,0,,<15,<15,0,unknown
2021/12/26,2022/1/1,70-74,לא ידוע,139,<15,0,,,<15,0,unknown
2021/12/26,2022/1/1,70-74,זכר,8618,225,0,41,115,414,0,male
2021/12/26,2022/1/1,70-74,נקבה,11609,251,<15,34,118,455,0,female
2021/12/26,2022/1/1,75-79,זכר,4793,121,0,22,61,273,0,male
2021/12/26,2022/1/1,75-79,נקבה,7214,140,<15,27,65,282,0,female
2021/12/26,2022/1/1,75-79,לא ידוע,96,<15,0,,,,,unknown
2021/12/26,2022/1/1,80+,זכר,8398,113,0,28,72,273,0,male
2021/12/26,2022/1/1,80+,נקבה,18970,152,<15,64,129,405,0,female
2021/12/26,2022/1/1,80+,לא ידוע,96,<15,0,,,,,unknown
2021/12/26,2022/1/1,NULL,זכר,1791,27,0,,,,,male
2021/12/26,2022/1/1,NULL,לא ידוע,826,22,0,,,,,unknown
2021/12/26,2022/1/1,NULL,נקבה,2265,46,0,,,<15,0,female
2022/1/2,2022/1/8,0-19,זכר,406332,18524,<15,24534,3064,16866,18,male
2022/1/2,2022/1/8,0-19,לא ידוע,5448,339,0,22,34,381,0,unknown
2022/1/2,2022/1/8,0-19,נקבה,401675,22399,0,23427,3015,15689,25,female
2022/1/2,2022/1/8,20-24,זכר,53339,4945,0,676,732,2756,150,male
2022/1/2,2022/1/8,20-24,לא ידוע,776,98,0,<15,<15,49,<15,unknown
2022/1/2,2022/1/8,20-24,נקבה,69825,6693,0,647,548,2320,137,female
2022/1/2,2022/1/8,25-29,זכר,43838,4229,0,573,578,2427,242,male
2022/1/2,2022/1/8,25-29,נקבה,62178,5580,0,556,438,2228,256,female
2022/1/2,2022/1/8,25-29,לא ידוע,738,45,0,<15,<15,36,<15,unknown
2022/1/2,2022/1/8,30-34,זכר,42362,3514,<15,491,439,2136,489,male
2022/1/2,2022/1/8,30-34,נקבה,61219,4545,0,485,414,2234,581,female
2022/1/2,2022/1/8,30-34,לא ידוע,739,57,0,<15,<15,48,22,unknown
2022/1/2,2022/1/8,35-39,זכר,43597,3075,0,401,414,2029,607,male
2022/1/2,2022/1/8,35-39,לא ידוע,702,48,0,<15,<15,32,45,unknown
2022/1/2,2022/1/8,35-39,נקבה,65436,4403,0,411,446,2096,753,female
2022/1/2,2022/1/8,40-44,לא ידוע,607,34,0,<15,<15,27,28,unknown
2022/1/2,2022/1/8,40-44,נקבה,65942,4637,0,371,374,1821,1015,female
2022/1/2,2022/1/8,40-44,זכר,42372,3090,0,349,404,1783,714,male
2022/1/2,2022/1/8,45-49,לא ידוע,524,22,0,<15,<15,23,32,unknown
2022/1/2,2022/1/8,45-49,נקבה,61241,4124,<15,302,371,1695,1169,female
2022/1/2,2022/1/8,45-49,זכר,39474,2991,0,287,381,1665,961,male
2022/1/2,2022/1/8,50-54,זכר,29097,2256,0,205,291,1312,1081,male
2022/1/2,2022/1/8,50-54,נקבה,46045,2924,<15,197,332,1357,1347,female
2022/1/2,2022/1/8,50-54,לא ידוע,442,18,0,,<15,<15,21,unknown
2022/1/2,2022/1/8,55-59,זכר,20956,1542,0,146,242,1081,1334,male
2022/1/2,2022/1/8,55-59,לא ידוע,288,<15,0,<15,<15,<15,<15,unknown
2022/1/2,2022/1/8,55-59,נקבה,34204,2044,<15,168,230,1106,1589,female
2022/1/2,2022/1/8,60-64,לא ידוע,295,16,0,,<15,<15,23,unknown
2022/1/2,2022/1/8,60-64,זכר,18468,1423,0,96,247,1073,18565,male
2022/1/2,2022/1/8,60-64,נקבה,29175,1775,0,117,281,1033,15087,female
2022/1/2,2022/1/8,65-69,נקבה,21592,1335,<15,90,234,989,23115,female
2022/1/2,2022/1/8,65-69,זכר,15277,1228,<15,71,268,1067,25984,male
2022/1/2,2022/1/8,65-69,לא ידוע,238,<15,0,,<15,<15,31,unknown
2022/1/2,2022/1/8,70-74,לא ידוע,177,<15,0,,<15,<15,51,unknown
2022/1/2,2022/1/8,70-74,זכר,12787,1007,<15,49,212,903,29980,male
2022/1/2,2022/1/8,70-74,נקבה,17612,1037,<15,58,188,875,27760,female
2022/1/2,2022/1/8,75-79,זכר,7799,558,0,28,130,611,22372,male
2022/1/2,2022/1/8,75-79,נקבה,11359,523,<15,48,122,599,21078,female
2022/1/2,2022/1/8,75-79,לא ידוע,130,<15,0,,,<15,31,unknown
2022/1/2,2022/1/8,80+,זכר,13050,532,<15,54,125,698,23605,male
2022/1/2,2022/1/8,80+,נקבה,30723,738,<15,125,208,1105,24615,female
2022/1/2,2022/1/8,80+,לא ידוע,153,<15,0,,<15,<15,23,unknown
2022/1/2,2022/1/8,NULL,זכר,2132,162,0,,,,<15,male
2022/1/2,2022/1/8,NULL,לא ידוע,1291,77,0,,,,0,unknown
2022/1/2,2022/1/8,NULL,נקבה,2304,152,0,<15,,,<15,female
2022/1/9,2022/1/15,0-19,זכר,688017,55355,0,19893,3721,14994,75,male
2022/1/9,2022/1/15,0-19,לא ידוע,16563,1046,0,<15,34,268,<15,unknown
2022/1/9,2022/1/15,0-19,נקבה,616332,57136,0,17995,3307,13473,59,female
2022/1/9,2022/1/15,20-24,זכר,79211,11171,0,547,686,2222,362,male
2022/1/9,2022/1/15,20-24,לא ידוע,1534,131,0,<15,<15,37,<15,unknown
2022/1/9,2022/1/15,20-24,נקבה,97713,15986,0,478,542,1877,277,female
2022/1/9,2022/1/15,25-29,זכר,55937,9237,0,483,544,2143,585,male
2022/1/9,2022/1/15,25-29,נקבה,84723,13693,0,436,524,2013,603,female
2022/1/9,2022/1/15,25-29,לא ידוע,1297,90,0,<15,<15,36,<15,unknown
2022/1/9,2022/1/15,30-34,זכר,59760,9023,<15,470,429,2086,894,male
2022/1/9,2022/1/15,30-34,נקבה,91369,12891,0,441,484,2036,1252,female
2022/1/9,2022/1/15,30-34,לא ידוע,1386,116,0,<15,<15,40,38,unknown
2022/1/9,2022/1/15,35-39,זכר,63211,8643,0,371,443,1832,1205,male
2022/1/9,2022/1/15,35-39,לא ידוע,1343,113,0,<15,<15,24,39,unknown
2022/1/9,2022/1/15,35-39,נקבה,96466,12684,0,419,430,1877,1745,female
2022/1/9,2022/1/15,40-44,לא ידוע,1412,135,0,<15,23,16,46,unknown
2022/1/9,2022/1/15,40-44,נקבה,93840,12510,0,392,438,1689,2166,female
2022/1/9,2022/1/15,40-44,זכר,60201,8369,0,308,373,1610,1288,male
2022/1/9,2022/1/15,45-49,לא ידוע,1220,91,0,<15,<15,<15,43,unknown
2022/1/9,2022/1/15,45-49,נקבה,84446,11060,0,308,435,1604,2292,female
2022/1/9,2022/1/15,45-49,זכר,54461,7852,<15,254,362,1551,1518,male
2022/1/9,2022/1/15,50-54,זכר,40446,6162,<15,186,353,1290,1781,male
2022/1/9,2022/1/15,50-54,נקבה,64395,8332,0,248,399,1424,2674,female
2022/1/9,2022/1/15,50-54,לא ידוע,1071,84,0,,<15,<15,24,unknown
2022/1/9,2022/1/15,55-59,זכר,30700,4772,0,137,282,1094,2355,male
2022/1/9,2022/1/15,55-59,לא ידוע,802,53,0,<15,<15,<15,26,unknown
2022/1/9,2022/1/15,55-59,נקבה,49549,6509,<15,158,345,1198,3107,female
2022/1/9,2022/1/15,60-64,לא ידוע,760,44,0,,<15,16,29,unknown
2022/1/9,2022/1/15,60-64,זכר,31526,4807,<15,104,362,1088,19057,male
2022/1/9,2022/1/15,60-64,נקבה,49657,5960,<15,120,386,1208,18794,female
2022/1/9,2022/1/15,65-69,נקבה,38127,4836,<15,90,317,1166,26199,female
2022/1/9,2022/1/15,65-69,זכר,27522,4052,<15,81,328,1084,25128,male
2022/1/9,2022/1/15,65-69,לא ידוע,634,44,0,,<15,<15,30,unknown
2022/1/9,2022/1/15,70-74,לא ידוע,491,42,0,,,<15,34,unknown
2022/1/9,2022/1/15,70-74,זכר,22675,3242,<15,60,278,913,27451,male
2022/1/9,2022/1/15,70-74,נקבה,30050,3614,<15,80,279,1029,30104,female
2022/1/9,2022/1/15,75-79,זכר,13248,1723,<15,43,171,648,20305,male
2022/1/9,2022/1/15,75-79,נקבה,18638,1848,<15,86,220,878,23716,female
2022/1/9,2022/1/15,75-79,לא ידוע,277,34,0,,,<15,17,unknown
2022/1/9,2022/1/15,80+,זכר,20390,1876,16,113,258,1150,28122,male
2022/1/9,2022/1/15,80+,נקבה,45798,2498,21,271,547,2416,41010,female
2022/1/9,2022/1/15,80+,לא ידוע,320,30,0,,<15,<15,34,unknown
2022/1/9,2022/1/15,NULL,זכר,2303,305,0,,<15,,<15,male
2022/1/9,2022/1/15,NULL,לא ידוע,1113,129,0,,,,0,unknown
2022/1/9,2022/1/15,NULL,נקבה,2807,446,0,<15,<15,<15,20,female
2022/1/16,2022/1/22,0-19,זכר,767878,107332,0,5781,2916,8059,20,male
2022/1/16,2022/1/22,0-19,לא ידוע,18088,2140,0,<15,23,162,<15,unknown
2022/1/16,2022/1/22,0-19,נקבה,603209,89815,0,5132,2655,7313,15,female
2022/1/16,2022/1/22,20-24,זכר,74255,13980,0,298,436,1303,136,male
2022/1/16,2022/1/22,20-24,לא ידוע,1153,164,0,,<15,37,<15,unknown
2022/1/16,2022/1/22,20-24,נקבה,99475,21634,0,251,361,899,107,female
2022/1/16,2022/1/22,25-29,זכר,57954,12572,0,253,350,1212,217,male
2022/1/16,2022/1/22,25-29,נקבה,94318,21052,0,191,289,822,196,female
2022/1/16,2022/1/22,25-29,לא ידוע,1141,180,0,,<15,23,<15,unknown
2022/1/16,2022/1/22,30-34,זכר,66031,13580,0,258,328,1122,329,male
2022/1/16,2022/1/22,30-34,נקבה,107270,22302,0,176,284,831,378,female
2022/1/16,2022/1/22,30-34,לא ידוע,1282,214,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,35-39,זכר,72007,13924,0,218,265,924,355,male
2022/1/16,2022/1/22,35-39,לא ידוע,1394,245,0,<15,<15,17,<15,unknown
2022/1/16,2022/1/22,35-39,נקבה,111348,21883,0,177,218,824,484,female
2022/1/16,2022/1/22,40-44,לא ידוע,1196,227,0,,<15,18,<15,unknown
2022/1/16,2022/1/22,40-44,נקבה,103187,20233,0,142,202,733,586,female
2022/1/16,2022/1/22,40-44,זכר,67806,13233,0,156,236,831,348,male
2022/1/16,2022/1/22,45-49,לא ידוע,1138,200,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,45-49,נקבה,91263,18272,<15,123,211,658,536,female
2022/1/16,2022/1/22,45-49,זכר,59679,12176,0,143,235,736,361,male
2022/1/16,2022/1/22,50-54,זכר,43835,9238,<15,119,201,598,404,male
2022/1/16,2022/1/22,50-54,נקבה,68081,13482,<15,82,171,577,585,female
2022/1/16,2022/1/22,50-54,לא ידוע,1083,135,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,55-59,זכר,33176,7322,<15,54,138,437,528,male
2022/1/16,2022/1/22,55-59,לא ידוע,688,104,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,55-59,נקבה,52505,10508,<15,65,165,448,675,female
2022/1/16,2022/1/22,60-64,לא ידוע,587,108,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,60-64,זכר,30561,6105,<15,54,128,408,5497,male
2022/1/16,2022/1/22,60-64,נקבה,47958,8645,<15,67,174,470,5183,female
2022/1/16,2022/1/22,65-69,נקבה,36048,6489,<15,29,145,441,7305,female
2022/1/16,2022/1/22,65-69,זכר,26113,5221,<15,31,148,358,6935,male
2022/1/16,2022/1/22,65-69,לא ידוע,427,77,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,70-74,לא ידוע,419,84,0,,<15,<15,<15,unknown
2022/1/16,2022/1/22,70-74,זכר,20679,3890,<15,27,82,287,7112,male
2022/1/16,2022/1/22,70-74,נקבה,28060,4706,<15,35,105,366,8000,female
2022/1/16,2022/1/22,75-79,זכר,11987,2185,<15,16,65,202,5276,male
2022/1/16,2022/1/22,75-79,נקבה,17039,2574,<15,21,89,269,6126,female
2022/1/16,2022/1/22,75-79,לא ידוע,262,53,0,,,<15,<15,unknown
2022/1/16,2022/1/22,80+,זכר,19039,2740,53,31,108,273,6946,male
2022/1/16,2022/1/22,80+,נקבה,42118,4209,63,57,157,421,8915,female
2022/1/16,2022/1/22,80+,לא ידוע,255,41,0,<15,,<15,<15,unknown
2022/1/16,2022/1/22,NULL,זכר,2422,374,<15,,<15,,0,male
2022/1/16,2022/1/22,NULL,לא ידוע,839,108,0,,,,,unknown
2022/1/16,2022/1/22,NULL,נקבה,3254,636,0,,,,<15,female
2022/1/23,2022/1/29,0-19,זכר,307291,103818,<15,1780,1647,2980,15,male
2022/1/23,2022/1/29,0-19,לא ידוע,8030,1990,0,,<15,53,0,unknown
2022/1/23,2022/1/29,0-19,נקבה,264813,82263,<15,1517,1600,2606,<15,female
2022/1/23,2022/1/29,20-24,זכר,36260,13406,0,122,267,653,71,male
2022/1/23,2022/1/29,20-24,לא ידוע,1130,169,0,,<15,24,<15,unknown
2022/1/23,2022/1/29,20-24,נקבה,52329,19751,0,82,191,415,45,female
2022/1/23,2022/1/29,25-29,זכר,33554,11995,0,91,216,526,111,male
2022/1/23,2022/1/29,25-29,נקבה,54474,19954,<15,71,137,331,88,female
2022/1/23,2022/1/29,25-29,לא ידוע,1013,188,0,,,<15,<15,unknown
2022/1/23,2022/1/29,30-34,זכר,37993,13069,0,107,205,408,179,male
2022/1/23,2022/1/29,30-34,נקבה,59853,21167,0,52,135,315,186,female
2022/1/23,2022/1/29,30-34,לא ידוע,1011,188,0,,<15,17,<15,unknown
2022/1/23,2022/1/29,35-39,זכר,39778,13673,<15,86,154,329,303,male
2022/1/23,2022/1/29,35-39,לא ידוע,1060,228,0,,,<15,<15,unknown
2022/1/23,2022/1/29,35-39,נקבה,62074,21674,0,51,126,257,282,female
2022/1/23,2022/1/29,40-44,לא ידוע,1025,220,0,,,<15,<15,unknown
2022/1/23,2022/1/29,40-44,נקבה,58620,20026,<15,45,98,275,327,female
2022/1/23,2022/1/29,40-44,זכר,38076,13150,<15,70,161,283,348,male
2022/1/23,2022/1/29,45-49,לא ידוע,983,180,0,,<15,<15,<15,unknown
2022/1/23,2022/1/29,45-49,נקבה,53922,17657,<15,40,99,218,395,female
2022/1/23,2022/1/29,45-49,זכר,34689,11852,<15,45,112,249,422,male
2022/1/23,2022/1/29,50-54,זכר,27632,9394,<15,54,94,209,606,male
2022/1/23,2022/1/29,50-54,נקבה,43926,14045,0,39,107,220,502,female
2022/1/23,2022/1/29,50-54,לא ידוע,869,151,0,,,<15,<15,unknown
2022/1/23,2022/1/29,55-59,זכר,22595,7531,<15,26,71,206,855,male
2022/1/23,2022/1/29,55-59,לא ידוע,709,142,0,,,<15,<15,unknown
2022/1/23,2022/1/29,55-59,נקבה,35502,10787,<15,30,70,174,714,female
2022/1/23,2022/1/29,60-64,לא ידוע,671,109,0,,,<15,<15,unknown
2022/1/23,2022/1/29,60-64,זכר,21953,5804,<15,22,65,176,2376,male
2022/1/23,2022/1/29,60-64,נקבה,35103,8676,<15,20,89,187,2293,female
2022/1/23,2022/1/29,65-69,נקבה,26571,6302,<15,16,71,159,2974,female
2022/1/23,2022/1/29,65-69,זכר,19105,4740,16,<15,83,135,2863,male
2022/1/23,2022/1/29,65-69,לא ידוע,497,90,0,,,,<15,unknown
2022/1/23,2022/1/29,70-74,לא ידוע,393,58,0,,,<15,<15,unknown
2022/1/23,2022/1/29,70-74,זכר,15342,3519,20,15,46,157,2949,male
2022/1/23,2022/1/29,70-74,נקבה,20506,4342,<15,<15,49,172,3297,female
2022/1/23,2022/1/29,75-79,זכר,8892,1968,21,<15,28,101,2136,male
2022/1/23,2022/1/29,75-79,נקבה,12582,2346,<15,<15,46,110,2267,female
2022/1/23,2022/1/29,75-79,לא ידוע,241,38,0,,,,<15,unknown
2022/1/23,2022/1/29,80+,זכר,13876,2445,104,17,51,119,2543,male
2022/1/23,2022/1/29,80+,נקבה,32142,3901,101,47,96,218,3325,female
2022/1/23,2022/1/29,80+,לא ידוע,214,51,0,,,,<15,unknown
2022/1/23,2022/1/29,NULL,זכר,2411,413,0,,,,<15,male
2022/1/23,2022/1/29,NULL,לא ידוע,600,53,0,,,,,unknown
2022/1/23,2022/1/29,NULL,נקבה,2833,624,<15,,,,,female
2022/1/30,2022/2/5,0-19,זכר,165141,90486,<15,917,1214,1716,49,male
2022/1/30,2022/2/5,0-19,לא ידוע,3510,1554,0,,<15,24,0,unknown
2022/1/30,2022/2/5,0-19,נקבה,161986,71633,0,876,1057,1378,43,female
2022/1/30,2022/2/5,20-24,זכר,18851,9134,0,125,248,500,188,male
2022/1/30,2022/2/5,20-24,לא ידוע,967,150,0,,,<15,<15,unknown
2022/1/30,2022/2/5,20-24,נקבה,28757,13445,<15,61,167,347,189,female
2022/1/30,2022/2/5,25-29,זכר,19768,8273,0,107,197,443,315,male
2022/1/30,2022/2/5,25-29,נקבה,32735,14393,0,50,165,286,253,female
2022/1/30,2022/2/5,25-29,לא ידוע,1079,141,0,,<15,20,<15,unknown
2022/1/30,2022/2/5,30-34,זכר,24473,9862,<15,81,197,319,458,male
2022/1/30,2022/2/5,30-34,נקבה,38947,16556,0,46,157,263,404,female
2022/1/30,2022/2/5,30-34,לא ידוע,966,145,0,,<15,<15,<15,unknown
2022/1/30,2022/2/5,35-39,זכר,26343,11011,0,69,140,258,637,male
2022/1/30,2022/2/5,35-39,לא ידוע,955,165,0,,,<15,<15,unknown
2022/1/30,2022/2/5,35-39,נקבה,40666,17162,<15,52,121,242,644,female
2022/1/30,2022/2/5,40-44,לא ידוע,986,176,0,,<15,<15,<15,unknown
2022/1/30,2022/2/5,40-44,נקבה,39018,15893,<15,53,96,218,749,female
2022/1/30,2022/2/5,40-44,זכר,25207,10252,<15,56,132,237,815,male
2022/1/30,2022/2/5,45-49,לא ידוע,799,123,0,,<15,<15,<15,unknown
2022/1/30,2022/2/5,45-49,נקבה,36779,14081,<15,44,104,205,993,female
2022/1/30,2022/2/5,45-49,זכר,23282,9158,0,59,107,207,1114,male
2022/1/30,2022/2/5,50-54,זכר,18501,6912,<15,17,98,215,1702,male
2022/1/30,2022/2/5,50-54,נקבה,30464,10962,<15,35,83,214,1410,female
